location,AccHalfAng__DEG,RCR,CR,r_a__m,rr_g,rr_ut,rt_g,rgap,length__m,beta__DEG,T_in__K,intensity__Wh__m2,datetime__now
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,1,33.45,400,798403.679117447,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,1,33.45,400,798403.67911745,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,1.5,33.45,400,851653.131402788,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,1.5,33.45,400,851654.344743253,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,1.5,33.45,400,851654.344743254,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,2,33.45,400,964717.473952192,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,2,33.45,400,883281.342036168,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,2,33.45,400,883281.34203617,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,1,48.45,400,741947.99859869,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,1,48.45,400,741949.410408322,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,1,48.45,400,741949.410408326,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,1.5,48.45,400,790215.60676525,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,1.5,48.45,400,790216.715512592,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,1.5,48.45,400,790216.71551259,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.1,0.2,0.1,2,48.45,400,873076.588457846,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.2,0.2,0.1,2,48.45,400,819011.022574288,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.02,1.1,0.3,0.2,0.1,2,48.45,400,819011.022574285,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,1,48.45,400,744735.336011548,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.2,0.2,0.1,1,48.45,400,744736.735293192,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.3,0.2,0.1,1,48.45,400,744736.735293193,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,1.5,48.45,400,795122.583963452,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.2,0.2,0.1,1.5,48.45,400,795123.658134731,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.3,0.2,0.1,1.5,48.45,400,795123.658134728,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.1,0.2,0.1,2,48.45,400,892276.730771229,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.2,0.2,0.1,2,48.45,400,825350.378771191,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993922,1.04042124904061,0.03,1.1,0.3,0.2,0.1,2,48.45,400,825350.378771188,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,1,48.45,400,748682.737424165,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,1,48.45,400,748684.24725608,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,1,48.45,400,748684.247256081,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,1.5,48.45,400,800856.354776958,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,1.5,48.45,400,800857.549307457,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,1.5,48.45,400,800857.549307458,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.1,0.2,0.1,2,48.45,400,908524.739728812,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.2,0.2,0.1,2,48.45,400,831957.513990393,736077.109034826
PHOENIX SKY HARBOR INTL AP,80,0.997532158993924,1.04042124904061,0.04,1.1,0.3,0.2,0.1,2,48.45,400,831957.513990391,736077.109034826
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.1,0.2,0.1,1,18.45,400,752660.604421843,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.2,0.2,0.1,1,18.45,400,752661.950012854,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.3,0.2,0.1,1,18.45,400,752661.950012853,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.1,0.2,0.1,1.5,18.45,400,798474.623890006,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.2,0.2,0.1,1.5,18.45,400,798475.666323334,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.3,0.2,0.1,1.5,18.45,400,798475.666323335,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.1,0.2,0.1,2,18.45,400,879819.120805123,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.2,0.2,0.1,2,18.45,400,825487.675759663,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.3,0.2,0.1,2,18.45,400,825487.675759665,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.1,0.2,0.1,1,18.45,400,754269.079355085,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.2,0.2,0.1,1,18.45,400,754270.409766048,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.3,0.2,0.1,1,18.45,400,754270.40976605,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.1,0.2,0.1,1.5,18.45,400,801955.432424856,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.2,0.2,0.1,1.5,18.45,400,801956.436580704,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.3,0.2,0.1,1.5,18.45,400,801956.436580705,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.1,0.2,0.1,2,18.45,400,897251.46920103,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.2,0.2,0.1,2,18.45,400,830117.451498771,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372677,1.09037721623282,0.03,1.1,0.3,0.2,0.1,2,18.45,400,830117.451498775,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.1,0.2,0.1,1,18.45,400,757201.825324917,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.2,0.2,0.1,1,18.45,400,757203.255390567,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.3,0.2,0.1,1,18.45,400,757203.255390561,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.1,0.2,0.1,1.5,18.45,400,806261.938919289,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.2,0.2,0.1,1.5,18.45,400,806263.052866291,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.3,0.2,0.1,1.5,18.45,400,806263.052866291,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.1,0.2,0.1,2,18.45,400,912010.539441089,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.2,0.2,0.1,2,18.45,400,835281.795073098,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.04,1.1,0.3,0.2,0.1,2,18.45,400,835281.795073099,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.1,0.2,0.1,1,33.45,400,765516.621653189,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.2,0.2,0.1,1,33.45,400,765517.9860382,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.3,0.2,0.1,1,33.45,400,765517.986038201,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.1,0.2,0.1,1.5,33.45,400,811645.747320378,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.2,0.2,0.1,1.5,33.45,400,811646.805820492,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.3,0.2,0.1,1.5,33.45,400,811646.805820493,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.1,0.2,0.1,2,33.45,400,894283.557436646,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.2,0.2,0.1,2,33.45,400,839051.411758545,736077.108398229
PHOENIX SKY HARBOR INTL AP,70,0.998894749372679,1.09037721623282,0.02,1.1,0.3,0.2,0.1,2,33.45,400,839051.411758545,736077.108398229
